SENSOR	NUMERO_SENSOR	CANAL	FECHA	VALOR	UNIDAD_MEDIDA
CO-E-001	4		01/04/1985 00:00:00	-0,30	mm
CO-E-001	4		08/04/1985 00:00:00	-0,40	mm
CO-E-001	4		15/04/1985 00:00:00	-0,60	mm
CO-E-001	4		23/04/1985 00:00:00	-0,60	mm
CO-E-001	4		29/04/1985 00:00:00	-0,50	mm
CO-E-001	4		06/05/1985 00:00:00	-0,90	mm
CO-E-001	4		15/05/1985 00:00:00	-1,30	mm
CO-E-001	4		20/05/1985 00:00:00	-1,30	mm
CO-E-001	4		27/05/1985 00:00:00	-1,40	mm
CO-E-001	4		03/06/1985 00:00:00	-1,40	mm
CO-E-001	4		10/06/1985 00:00:00	-1,70	mm
CO-E-001	4		17/06/1985 00:00:00	-1,80	mm
CO-E-001	4		24/06/1985 00:00:00	-1,90	mm
CO-E-001	4		01/07/1985 00:00:00	-2,20	mm
CO-E-001	4		08/07/1985 00:00:00	-2,30	mm
CO-E-001	4		15/07/1985 00:00:00	-2,80	mm
CO-E-001	4		22/07/1985 00:00:00	-2,80	mm
CO-E-001	4		29/07/1985 00:00:00	-3	mm
CO-E-001	4		05/08/1985 00:00:00	-2,80	mm
CO-E-001	4		12/08/1985 00:00:00	-2,90	mm
CO-E-001	4		19/08/1985 00:00:00	-3,10	mm
CO-E-001	4		26/08/1985 00:00:00	-3,10	mm
CO-E-001	4		02/09/1985 00:00:00	-3,10	mm
CO-E-001	4		09/09/1985 00:00:00	-3,20	mm
CO-E-001	4		16/09/1985 00:00:00	-2,90	mm
CO-E-001	4		23/09/1985 00:00:00	-2,60	mm
CO-E-001	4		30/09/1985 00:00:00	-2,70	mm
CO-E-001	4		07/10/1985 00:00:00	-2,60	mm
CO-E-001	4		14/10/1985 00:00:00	-2,30	mm
CO-E-001	4		21/10/1985 00:00:00	-2,20	mm
CO-E-001	4		28/10/1985 00:00:00	-1,90	mm
CO-E-001	4		04/11/1985 00:00:00	-1,90	mm
CO-E-001	4		11/11/1985 00:00:00	-1,50	mm
CO-E-001	4		25/11/1985 00:00:00	-1	mm
CO-E-001	4		11/12/1985 00:00:00	-0,80	mm
CO-E-001	4		06/01/1986 00:00:00	-0,50	mm
CO-E-001	4		20/01/1986 00:00:00	-0,10	mm
CO-E-001	4		04/02/1986 00:00:00	-0,10	mm
CO-E-001	4		18/02/1986 00:00:00	-0,20	mm
CO-E-001	4		03/03/1986 00:00:00	-0,30	mm
CO-E-001	4		17/03/1986 00:00:00	-0,30	mm
CO-E-001	4		31/03/1986 00:00:00	-0,70	mm
CO-E-001	4		14/04/1986 00:00:00	-0,40	mm
CO-E-001	4		28/04/1986 00:00:00	-0,70	mm
CO-E-001	4		12/05/1986 00:00:00	-1	mm
CO-E-001	4		26/05/1986 00:00:00	-1,10	mm
CO-E-001	4		09/06/1986 00:00:00	-1,80	mm
CO-E-001	4		23/06/1986 00:00:00	-1,60	mm
CO-E-001	4		07/07/1986 00:00:00	-2,20	mm
CO-E-001	4		21/07/1986 00:00:00	-1,80	mm
CO-E-001	4		04/08/1986 00:00:00	-2,50	mm
CO-E-001	4		18/08/1986 00:00:00	-2,30	mm
CO-E-001	4		01/09/1986 00:00:00	-2,50	mm
CO-E-001	4		15/09/1986 00:00:00	-2,50	mm
CO-E-001	4		30/09/1986 00:00:00	-2,60	mm
CO-E-001	4		13/10/1986 00:00:00	-2,20	mm
CO-E-001	4		27/10/1986 00:00:00	-2,20	mm
CO-E-001	4		10/11/1986 00:00:00	-1,70	mm
CO-E-001	4		24/11/1986 00:00:00	-1,20	mm
CO-E-001	4		08/12/1986 00:00:00	-1,20	mm
CO-E-001	4		06/01/1987 00:00:00	-0,10	mm
CO-E-001	4		19/01/1987 00:00:00	-0,10	mm
CO-E-001	4		02/02/1987 00:00:00	-0,10	mm
CO-E-001	4		16/02/1987 00:00:00	-0,20	mm
CO-E-001	4		02/03/1987 00:00:00	-0,40	mm
CO-E-001	4		16/03/1987 00:00:00	-0,30	mm
CO-E-001	4		30/03/1987 00:00:00	-0,40	mm
CO-E-001	4		13/04/1987 00:00:00	-0,20	mm
CO-E-001	4		27/04/1987 00:00:00	-0,20	mm
CO-E-001	4		11/05/1987 00:00:00	-0,90	mm
CO-E-001	4		25/05/1987 00:00:00	-0,90	mm
CO-E-001	4		08/06/1987 00:00:00	-1,90	mm
CO-E-001	4		22/06/1987 00:00:00	-2,10	mm
CO-E-001	4		06/07/1987 00:00:00	-2,70	mm
CO-E-001	4		20/07/1987 00:00:00	-2,70	mm
CO-E-001	4		03/08/1987 00:00:00	-2,90	mm
CO-E-001	4		17/08/1987 00:00:00	-2,90	mm
CO-E-001	4		01/09/1987 00:00:00	-2,90	mm
CO-E-001	4		14/09/1987 00:00:00	-3,10	mm
CO-E-001	4		28/09/1987 00:00:00	-3	mm
CO-E-001	4		12/10/1987 00:00:00	-2,70	mm
CO-E-001	4		26/10/1987 00:00:00	-2,40	mm
CO-E-001	4		09/11/1987 00:00:00	-1,60	mm
CO-E-001	4		23/11/1987 00:00:00	-1,20	mm
CO-E-001	4		07/12/1987 00:00:00	-0,80	mm
CO-E-001	4		04/01/1988 00:00:00	-0,40	mm
CO-E-001	4		18/01/1988 00:00:00	-0,50	mm
CO-E-001	4		01/02/1988 00:00:00	0	mm
CO-E-001	4		17/02/1988 00:00:00	0	mm
CO-E-001	4		01/03/1988 00:00:00	0,10	mm
CO-E-001	4		14/03/1988 00:00:00	0,30	mm
CO-E-001	4		28/03/1988 00:00:00	0,20	mm
CO-E-001	4		11/04/1988 00:00:00	0,20	mm
CO-E-001	4		25/04/1988 00:00:00	-0,10	mm
CO-E-001	4		09/05/1988 00:00:00	-0,30	mm
CO-E-001	4		23/05/1988 00:00:00	-0,80	mm
CO-E-001	4		06/06/1988 00:00:00	-1,30	mm
CO-E-001	4		20/06/1988 00:00:00	-2	mm
CO-E-001	4		04/07/1988 00:00:00	-2,10	mm
CO-E-001	4		18/07/1988 00:00:00	-2,90	mm
CO-E-001	4		01/08/1988 00:00:00	-3,50	mm
CO-E-001	4		15/08/1988 00:00:00	-3,50	mm
CO-E-001	4		29/08/1988 00:00:00	-3,40	mm
CO-E-001	4		12/09/1988 00:00:00	-3,10	mm
CO-E-001	4		26/09/1988 00:00:00	-2,70	mm
CO-E-001	4		10/10/1988 00:00:00	-2,30	mm
CO-E-001	4		24/10/1988 00:00:00	-1,90	mm
CO-E-001	4		07/11/1988 00:00:00	-1,80	mm
CO-E-001	4		21/11/1988 00:00:00	-0,90	mm
CO-E-001	4		05/12/1988 00:00:00	-0,80	mm
CO-E-001	4		20/12/1988 00:00:00	-0,50	mm
CO-E-001	4		02/01/1989 14:10:00	0,10	mm
CO-E-001	4		16/01/1989 00:00:00	-0,30	mm
CO-E-001	4		02/02/1989 00:00:00	-0,30	mm
CO-E-001	4		20/02/1989 00:00:00	-0,20	mm
CO-E-001	4		06/03/1989 00:00:00	-0,60	mm
CO-E-001	4		20/03/1989 00:00:00	-0,20	mm
CO-E-001	4		03/04/1989 00:00:00	-0,30	mm
CO-E-001	4		17/04/1989 00:00:00	-0,30	mm
CO-E-001	4		02/05/1989 00:00:00	-0,50	mm
CO-E-001	4		16/05/1989 00:00:00	-0,90	mm
CO-E-001	4		30/05/1989 00:00:00	-1,10	mm
CO-E-001	4		12/06/1989 00:00:00	-1,10	mm
CO-E-001	4		26/06/1989 00:00:00	-1,70	mm
CO-E-001	4		10/07/1989 00:00:00	-2,20	mm
CO-E-001	4		24/07/1989 00:00:00	-2,60	mm
CO-E-001	4		07/08/1989 00:00:00	-2,90	mm
CO-E-001	4		21/08/1989 00:00:00	-3,30	mm
CO-E-001	4		04/09/1989 00:00:00	-3,30	mm
CO-E-001	4		18/09/1989 00:00:00	-3,30	mm
CO-E-001	4		02/10/1989 00:00:00	-3,10	mm
CO-E-001	4		16/10/1989 00:00:00	-2,90	mm
CO-E-001	4		30/10/1989 00:00:00	-2,40	mm
CO-E-001	4		13/11/1989 00:00:00	-1,90	mm
CO-E-001	4		27/11/1989 00:00:00	-1,40	mm
CO-E-001	4		11/12/1989 00:00:00	-0,60	mm
CO-E-001	4		03/01/1990 00:00:00	-0,40	mm
CO-E-001	4		15/01/1990 00:00:00	-0,30	mm
CO-E-001	4		29/01/1990 00:00:00	-0,20	mm
CO-E-001	4		12/02/1990 00:00:00	0	mm
CO-E-001	4		06/03/1990 00:00:00	0,10	mm
CO-E-001	4		19/03/1990 00:00:00	0,10	mm
CO-E-001	4		02/04/1990 00:00:00	0,20	mm
CO-E-001	4		16/04/1990 00:00:00	0,10	mm
CO-E-001	4		30/04/1990 00:00:00	0	mm
CO-E-001	4		14/05/1990 00:00:00	-0,70	mm
CO-E-001	4		28/05/1990 00:00:00	-1	mm
CO-E-001	4		11/06/1990 00:00:00	-1,40	mm
CO-E-001	4		25/06/1990 00:00:00	-2	mm
CO-E-001	4		09/07/1990 00:00:00	-2,30	mm
CO-E-001	4		23/07/1990 00:00:00	-2,80	mm
CO-E-001	4		06/08/1990 00:00:00	-3,40	mm
CO-E-001	4		20/08/1990 00:00:00	-3,40	mm
CO-E-001	4		03/09/1990 00:00:00	-3,70	mm
CO-E-001	4		17/09/1990 00:00:00	-4	mm
CO-E-001	4		01/10/1990 00:00:00	-3,50	mm
CO-E-001	4		15/10/1990 00:00:00	-2,70	mm
CO-E-001	4		29/10/1990 00:00:00	-2,30	mm
CO-E-001	4		12/11/1990 00:00:00	-1,40	mm
CO-E-001	4		26/11/1990 00:00:00	-0,70	mm
CO-E-001	4		11/12/1990 14:00:00	-0,60	mm
CO-E-001	4		02/01/1991 14:10:00	-0,50	mm
CO-E-001	4		14/01/1991 00:00:00	-0,10	mm
CO-E-001	4		28/01/1991 00:00:00	-0,10	mm
CO-E-001	4		11/02/1991 00:00:00	0	mm
CO-E-001	4		25/02/1991 00:00:00	0	mm
CO-E-001	4		11/03/1991 00:00:00	0	mm
CO-E-001	4		08/04/1991 00:00:00	0,10	mm
CO-E-001	4		13/05/1991 00:00:00	-0,40	mm
CO-E-001	4		10/06/1991 00:00:00	-0,90	mm
CO-E-001	4		24/06/1991 00:00:00	-1,20	mm
CO-E-001	4		22/07/1991 00:00:00	-2,30	mm
CO-E-001	4		19/08/1991 00:00:00	-2,90	mm
CO-E-001	4		16/09/1991 00:00:00	-2,60	mm
CO-E-001	4		21/10/1991 00:00:00	-2,20	mm
CO-E-001	4		18/11/1991 00:00:00	-1,20	mm
CO-E-001	4		16/12/1991 00:00:00	-0,50	mm
CO-E-001	4		20/01/1992 00:00:00	-0,10	mm
CO-E-001	4		18/02/1992 00:00:00	0,30	mm
CO-E-001	4		12/03/1992 00:00:00	0,10	mm
CO-E-001	4		16/03/1992 00:00:00	0	mm
CO-E-001	4		20/04/1992 00:00:00	-0,20	mm
CO-E-001	4		18/05/1992 00:00:00	-0,70	mm
CO-E-001	4		15/06/1992 00:00:00	-1,30	mm
CO-E-001	4		08/07/1992 00:00:00	-1,80	mm
CO-E-001	4		20/07/1992 00:00:00	-2,40	mm
CO-E-001	4		18/08/1992 00:00:00	-3,30	mm
CO-E-001	4		21/09/1992 00:00:00	-3	mm
CO-E-001	4		19/10/1992 00:00:00	-2,50	mm
CO-E-001	4		16/11/1992 00:00:00	-1,70	mm
CO-E-001	4		14/12/1992 14:10:00	-0,60	mm
CO-E-001	4		18/01/1993 14:15:00	-0,20	mm
CO-E-001	4		16/02/1993 00:00:00	0	mm
CO-E-001	4		16/03/1993 00:00:00	0,20	mm
CO-E-001	4		19/04/1993 00:00:00	-0,10	mm
CO-E-001	4		17/05/1993 00:00:00	-0,60	mm
CO-E-001	4		21/06/1993 00:00:00	-1,40	mm
CO-E-001	4		20/07/1993 00:00:00	-2,60	mm
CO-E-001	4		17/08/1993 00:00:00	-3,30	mm
CO-E-001	4		20/09/1993 00:00:00	-3,50	mm
CO-E-001	4		18/10/1993 00:00:00	-2,30	mm
CO-E-001	4		15/11/1993 00:00:00	-1,50	mm
CO-E-001	4		13/12/1993 00:00:00	-0,60	mm
CO-E-001	4		17/01/1994 00:00:00	-0,20	mm
CO-E-001	4		21/02/1994 00:00:00	0	mm
CO-E-001	4		21/03/1994 00:00:00	-0,10	mm
CO-E-001	4		18/04/1994 00:00:00	-0,40	mm
CO-E-001	4		16/05/1994 00:00:00	-0,50	mm
CO-E-001	4		20/06/1994 00:00:00	-1,20	mm
CO-E-001	4		18/07/1994 00:00:00	-2,40	mm
CO-E-001	4		15/08/1994 00:00:00	-3,10	mm
CO-E-001	4		19/09/1994 00:00:00	-2,80	mm
CO-E-001	4		17/10/1994 00:00:00	-1,90	mm
CO-E-001	4		21/11/1994 00:00:00	-1,20	mm
CO-E-001	4		12/12/1994 00:00:00	-0,40	mm
CO-E-001	4		16/01/1995 00:00:00	-0,40	mm
CO-E-001	4		20/02/1995 00:00:00	0,10	mm
CO-E-001	4		20/03/1995 00:00:00	-0,10	mm
CO-E-001	4		17/04/1995 00:00:00	-0,30	mm
CO-E-001	4		16/05/1995 00:00:00	-1,10	mm
CO-E-001	4		19/06/1995 00:00:00	-1,70	mm
CO-E-001	4		17/07/1995 00:00:00	-2,10	mm
CO-E-001	4		14/08/1995 00:00:00	-2,30	mm
CO-E-001	4		18/09/1995 00:00:00	-2,60	mm
CO-E-001	4		16/10/1995 00:00:00	-2,70	mm
CO-E-001	4		20/11/1995 00:00:00	-1,40	mm
CO-E-001	4		11/12/1995 00:00:00	-0,80	mm
CO-E-001	4		16/01/1996 00:00:00	0	mm
CO-E-001	4		12/02/1996 00:00:00	0,20	mm
CO-E-001	4		18/03/1996 00:00:00	0,10	mm
CO-E-001	4		22/04/1996 00:00:00	-0,30	mm
CO-E-001	4		21/05/1996 00:00:00	-0,80	mm
CO-E-001	4		17/06/1996 00:00:00	-1,60	mm
CO-E-001	4		16/07/1996 00:00:00	-2,60	mm
CO-E-001	4		23/07/1996 00:00:00	-2,80	mm
CO-E-001	4		12/08/1996 00:00:00	-3,40	mm
CO-E-001	4		20/08/1996 00:00:00	-3,70	mm
CO-E-001	4		16/09/1996 14:20:00	-3,70	mm
CO-E-001	4		22/10/1996 00:00:00	-3,10	mm
CO-E-001	4		18/11/1996 00:00:00	-1,50	mm
CO-E-001	4		16/12/1996 00:00:00	-1,50	mm
CO-E-001	4		20/01/1997 14:00:00	-0,40	mm
CO-E-001	4		24/02/1997 00:00:00	0	mm
CO-E-001	4		17/03/1997 14:25:00	0	mm
CO-E-001	4		22/04/1997 14:20:00	-0,60	mm
CO-E-001	4		19/05/1997 14:25:00	-1,10	mm
CO-E-001	4		23/06/1997 14:15:00	-2	mm
CO-E-001	4		21/07/1997 00:00:00	-2,60	mm
CO-E-001	4		18/08/1997 00:00:00	-3,20	mm
CO-E-001	4		22/09/1997 00:00:00	-3	mm
CO-E-001	4		20/10/1997 00:00:00	-2,50	mm
CO-E-001	4		24/11/1997 00:00:00	-1,50	mm
CO-E-001	4		09/12/1997 00:00:00	-0,70	mm
CO-E-001	4		19/01/1998 13:55:00	-0,10	mm
CO-E-001	4		16/02/1998 00:00:00	0	mm
CO-E-001	4		23/03/1998 00:00:00	-0,40	mm
CO-E-001	4		22/04/1998 00:00:00	-0,40	mm
CO-E-001	4		18/05/1998 00:00:00	-0,90	mm
CO-E-001	4		22/06/1998 14:35:00	-1,80	mm
CO-E-001	4		20/07/1998 00:00:00	-2,60	mm
CO-E-001	4		17/08/1998 00:00:00	-3,20	mm
CO-E-001	4		21/09/1998 00:00:00	-3,40	mm
CO-E-001	4		19/10/1998 00:00:00	-2,50	mm
CO-E-001	4		23/11/1998 00:00:00	-1,60	mm
CO-E-001	4		14/12/1998 00:00:00	-0,70	mm
CO-E-001	4		19/01/1999 00:00:00	-0,30	mm
CO-E-001	4		23/02/1999 00:00:00	0	mm
CO-E-001	4		16/03/1999 14:24:00	0	mm
CO-E-001	4		22/03/1999 00:00:00	0,30	mm
CO-E-001	4		19/04/1999 00:00:00	0,60	mm
CO-E-001	4		17/05/1999 00:00:00	-1	mm
CO-E-001	4		21/06/1999 00:00:00	-2,20	mm
CO-E-001	4		13/07/1999 14:30:00	-2,80	mm
CO-E-001	4		23/08/1999 00:00:00	-3,70	mm
CO-E-001	4		20/09/1999 00:00:00	-3,30	mm
CO-E-001	4		25/10/1999 00:00:00	-2,40	mm
CO-E-001	4		22/11/1999 00:00:00	-1,80	mm
CO-E-001	4		14/12/1999 00:00:00	-1,30	mm
CO-E-001	4		04/01/2000 00:00:00	-0,50	mm
CO-E-001	4		25/01/2000 00:00:00	-0,20	mm
CO-E-001	4		22/02/2000 00:00:00	0,10	mm
CO-E-001	4		21/03/2000 00:00:00	-0,10	mm
CO-E-001	4		17/04/2000 14:30:00	-0,40	mm
CO-E-001	4		22/05/2000 00:00:00	-1,20	mm
CO-E-001	4		19/06/2000 00:00:00	-1,90	mm
CO-E-001	4		14/07/2000 00:00:00	-3,20	mm
CO-E-001	4		24/07/2000 00:00:00	-3,60	mm
CO-E-001	4		21/08/2000 00:00:00	-4,40	mm
CO-E-001	4		18/09/2000 00:00:00	-4	mm
CO-E-001	4		23/10/2000 00:00:00	-3,70	mm
CO-E-001	4		20/11/2000 00:00:00	-1,60	mm
CO-E-001	4		18/12/2000 00:00:00	-0,60	mm
CO-E-001	4		22/01/2001 00:00:00	-0,60	mm
CO-E-001	4		19/02/2001 00:00:00	-0,10	mm
CO-E-001	4		19/03/2001 00:00:00	0	mm
CO-E-001	4		24/04/2001 00:00:00	-0,40	mm
CO-E-001	4		21/05/2001 00:00:00	-1,80	mm
CO-E-001	4		18/06/2001 00:00:00	-1,40	mm
CO-E-001	4		23/07/2001 00:00:00	-2,70	mm
CO-E-001	4		20/08/2001 00:00:00	-3,30	mm
CO-E-001	4		17/09/2001 00:00:00	-3,30	mm
CO-E-001	4		22/10/2001 00:00:00	-2,30	mm
CO-E-001	4		19/11/2001 00:00:00	-1,50	mm
CO-E-001	4		17/12/2001 00:00:00	-0,80	mm
CO-E-001	4		22/01/2002 00:00:00	-0,40	mm
CO-E-001	4		18/02/2002 00:00:00	-0,20	mm
CO-E-001	4		18/03/2002 00:00:00	0	mm
CO-E-001	4		23/04/2002 00:00:00	-0,10	mm
CO-E-001	4		20/05/2002 00:00:00	-0,90	mm
CO-E-001	4		17/06/2002 12:30:00	-1,40	mm
CO-E-001	4		22/07/2002 00:00:00	-2,50	mm
CO-E-001	4		19/08/2002 00:00:00	-2,80	mm
CO-E-001	4		23/09/2002 00:00:00	-3,40	mm
CO-E-001	4		21/10/2002 00:00:00	-2,40	mm
CO-E-001	4		19/11/2002 00:00:00	-1,90	mm
CO-E-001	4		17/12/2002 00:00:00	-0,90	mm
CO-E-001	4		20/01/2003 00:00:00	-0,30	mm
CO-E-001	4		24/02/2003 00:00:00	-0,10	mm
CO-E-001	4		17/03/2003 00:00:00	-0,20	mm
CO-E-001	4		24/03/2003 00:00:00	0,10	mm
CO-E-001	4		22/04/2003 00:00:00	-0,90	mm
CO-E-001	4		19/05/2003 00:00:00	-1,10	mm
CO-E-001	4		16/06/2003 00:00:00	-1,80	mm
CO-E-001	4		21/07/2003 00:00:00	-2,40	mm
CO-E-001	4		18/08/2003 00:00:00	-2,90	mm
CO-E-001	4		28/08/2003 00:00:00	-3,50	mm
CO-E-001	4		15/09/2003 00:00:00	-3,80	mm
CO-E-001	4		20/10/2003 00:00:00	-2,80	mm
CO-E-001	4		17/11/2003 00:00:00	-1,60	mm
CO-E-001	4		15/12/2003 00:00:00	-1,40	mm
CO-E-001	4		19/01/2004 00:00:00	-0,40	mm
CO-E-001	4		17/02/2004 00:00:00	-0,20	mm
CO-E-001	4		16/03/2004 00:00:00	-0,20	mm
CO-E-001	4		19/04/2004 00:00:00	-0,60	mm
CO-E-001	4		18/05/2004 00:00:00	-1	mm
CO-E-001	4		21/06/2004 00:00:00	-2,60	mm
CO-E-001	4		20/07/2004 00:00:00	-3,30	mm
CO-E-001	4		17/08/2004 00:00:00	-4,20	mm
CO-E-001	4		08/09/2004 00:00:00	-3,60	mm
CO-E-001	4		21/09/2004 00:00:00	-3,60	mm
CO-E-001	4		19/10/2004 00:00:00	-3	mm
CO-E-001	4		15/11/2004 00:00:00	-2,40	mm
CO-E-001	4		13/12/2004 00:00:00	-1,30	mm
CO-E-001	4		17/01/2005 00:00:00	-0,80	mm
CO-E-001	4		21/02/2005 00:00:00	0	mm
CO-E-001	4		21/03/2005 00:00:00	-0,20	mm
CO-E-001	4		18/04/2005 00:00:00	-0,30	mm
CO-E-001	4		17/05/2005 00:00:00	-0,80	mm
CO-E-001	4		21/06/2005 00:00:00	-1,70	mm
CO-E-001	4		19/07/2005 00:00:00	-2,30	mm
CO-E-001	4		15/08/2005 00:00:00	-3,20	mm
CO-E-001	4		19/09/2005 00:00:00	-4,10	mm
CO-E-001	4		17/10/2005 00:00:00	-3,30	mm
CO-E-001	4		22/11/2005 00:00:00	-1,60	mm
CO-E-001	4		16/12/2005 00:00:00	-1	mm
CO-E-001	4		16/01/2006 00:00:00	-0,20	mm
CO-E-001	4		21/02/2006 00:00:00	-0,10	mm
CO-E-001	4		20/03/2006 00:00:00	-0,20	mm
CO-E-001	4		18/04/2006 00:00:00	-0,50	mm
CO-E-001	4		17/05/2006 00:00:00	-1,30	mm
CO-E-001	4		20/06/2006 00:00:00	-2,10	mm
CO-E-001	4		18/07/2006 00:00:00	-2,40	mm
CO-E-001	4		22/08/2006 00:00:00	-3	mm
CO-E-001	4		18/09/2006 00:00:00	-3,50	mm
CO-E-001	4		16/10/2006 00:00:00	-2,70	mm
CO-E-001	4		20/11/2006 00:00:00	-1,60	mm
CO-E-001	4		11/12/2006 00:00:00	-0,80	mm
CO-E-001	4		16/01/2007 00:00:00	-0,40	mm
CO-E-001	4		13/02/2007 00:00:00	-0,10	mm
CO-E-001	4		19/03/2007 00:00:00	-0,10	mm
CO-E-001	4		16/04/2007 00:00:00	-0,10	mm
CO-E-001	4		21/05/2007 00:00:00	-0,90	mm
CO-E-001	4		18/06/2007 00:00:00	-2,10	mm
CO-E-001	4		17/07/2007 00:00:00	-3,20	mm
CO-E-001	4		20/08/2007 00:00:00	-3,80	mm
CO-E-001	4		17/09/2007 00:00:00	-3,60	mm
CO-E-001	4		15/10/2007 00:00:00	-3,10	mm
CO-E-001	4		19/11/2007 00:00:00	-1,90	mm
CO-E-001	4		11/12/2007 00:00:00	-1,10	mm
CO-E-001	4		15/01/2008 00:00:00	-0,40	mm
CO-E-001	4		19/02/2008 00:00:00	-0,40	mm
CO-E-001	4		10/03/2008 00:00:00	-0,30	mm
CO-E-001	4		22/04/2008 00:00:00	-0,90	mm
CO-E-001	4		19/05/2008 00:00:00	-1,50	mm
CO-E-001	4		16/06/2008 00:00:00	-2,50	mm
CO-E-001	4		21/07/2008 00:00:00	-3,10	mm
CO-E-001	4		18/08/2008 00:00:00	-3,70	mm
CO-E-001	4		15/09/2008 00:00:00	-3,60	mm
CO-E-001	4		20/10/2008 00:00:00	-2,90	mm
CO-E-001	4		17/11/2008 00:00:00	-1,90	mm
CO-E-001	4		10/12/2008 00:00:00	-1,20	mm
CO-E-001	4		20/01/2009 00:00:00	-0,60	mm
CO-E-001	4		16/02/2009 00:00:00	0	mm
CO-E-001	4		17/03/2009 00:00:00	-0,10	mm
CO-E-001	4		14/04/2009 00:00:00	-1,10	mm
CO-E-001	4		19/05/2009 00:00:00	-1,90	mm
CO-E-001	4		15/06/2009 00:00:00	-2	mm
CO-E-001	4		13/07/2009 00:00:00	-3	mm
CO-E-001	4		10/08/2009 00:00:00	-3,70	mm
CO-E-001	4		11/09/2009 00:00:00	-4	mm
CO-E-001	4		13/10/2009 00:00:00	-3,60	mm
CO-E-001	4		09/11/2009 00:00:00	-2	mm
CO-E-001	4		09/12/2009 00:00:00	-1,60	mm
CO-E-001	4		11/01/2010 00:00:00	-0,40	mm
CO-E-001	4		08/02/2010 00:00:00	-0,10	mm
CO-E-001	4		08/03/2010 00:00:00	0	mm
CO-E-001	4		12/04/2010 00:00:00	0	mm
CO-E-001	4		10/05/2010 00:00:00	-0,70	mm
CO-E-001	4		14/06/2010 00:00:00	-2,20	mm
CO-E-001	4		12/07/2010 00:00:00	-2,40	mm
CO-E-001	4		09/08/2010 00:00:00	-3,80	mm
CO-E-001	4		13/09/2010 00:00:00	-3,80	mm
CO-E-001	4		13/10/2010 00:00:00	-3,30	mm
CO-E-001	4		08/11/2010 00:00:00	-2,40	mm
CO-E-001	4		06/12/2010 00:00:00	-1,70	mm
CO-E-001	4		10/01/2011 08:30:00	-0,50	mm
CO-E-001	4		14/02/2011 07:30:00	-0,40	mm
CO-E-001	4		14/03/2011 08:10:00	-0,20	mm
CO-E-001	4		11/04/2011 09:00:00	-0,40	mm
CO-E-001	4		09/05/2011 09:00:00	-0,70	mm
CO-E-001	4		13/06/2011 09:00:00	-1,80	mm
CO-E-001	4		11/07/2011 09:00:00	-2,90	mm
CO-E-001	4		08/08/2011 09:00:00	-3,80	mm
CO-E-001	4		12/09/2011 00:00:00	-4,30	mm
CO-E-001	4		10/10/2011 08:00:00	-3	mm
CO-E-001	4		17/11/2011 00:00:00	-1,90	mm
CO-E-001	4		12/12/2011 00:00:00	-1,10	mm
CO-E-001	4		09/01/2012 07:25:00	-0,40	mm
CO-E-001	4		13/02/2012 00:00:00	-0,10	mm
CO-E-001	4		12/03/2012 00:00:00	-0,10	mm
CO-E-001	4		09/04/2012 00:00:00	-0,40	mm
CO-E-001	4		16/05/2012 00:00:00	-1,30	mm
CO-E-001	4		12/06/2012 00:00:00	-2,20	mm
CO-E-001	4		09/07/2012 00:00:00	-2,50	mm
CO-E-001	4		13/08/2012 00:00:00	-3	mm
CO-E-001	4		10/09/2012 00:00:00	-3,10	mm
CO-E-001	4		09/10/2012 00:00:00	-2,50	mm
CO-E-001	4		12/11/2012 00:00:00	-1,50	mm
CO-E-001	4		12/12/2012 00:00:00	-0,70	mm
CO-E-001	4		16/01/2013 00:00:00	-0,40	mm
CO-E-001	4		15/02/2013 00:00:00	-0,30	mm
CO-E-001	4		11/03/2013 00:00:00	0	mm
CO-E-001	4		08/04/2013 00:00:00	-0,40	mm
CO-E-001	4		06/05/2013 00:00:00	-0,60	mm
CO-E-001	4		10/06/2013 00:00:00	-1,50	mm
CO-E-001	4		08/07/2013 00:00:00	-2,20	mm
CO-E-001	4		13/08/2013 00:00:00	-3,20	mm
CO-E-001	4		09/09/2013 00:00:00	-4	mm
CO-E-001	4		14/10/2013 00:00:00	-3,30	mm
CO-E-001	4		11/11/2013 00:00:00	-2,20	mm
CO-E-001	4		09/12/2013 00:00:00	-0,90	mm
CO-E-001	4		13/01/2014 00:00:00	-0,50	mm
CO-E-001	4		10/02/2014 00:00:00	-0,20	mm
CO-E-001	4		17/03/2014 00:00:00	-0,10	mm
CO-E-001	4		15/04/2014 00:00:00	-0,20	mm
CO-E-001	4		12/05/2014 00:00:00	-0,90	mm
CO-E-001	4		09/06/2014 00:00:00	-1,70	mm
CO-E-001	4		15/07/2014 00:00:00	-2,50	mm
CO-E-001	4		13/08/2014 00:00:00	-3,20	mm
CO-E-001	4		02/09/2014 00:00:00	-3,10	mm
CO-E-001	4		30/09/2014 00:00:00	-2,80	mm
CO-E-001	4		28/10/2014 00:00:00	-1,30	mm
CO-E-001	4		25/11/2014 00:00:00	-1,30	mm
CO-E-001	4		06/01/2015 00:00:00	-0,50	mm
CO-E-001	4		02/02/2015 00:00:00	-0,40	mm
CO-E-001	4		02/03/2015 00:00:00	-0,20	mm
CO-E-001	4		06/04/2015 00:00:00	-0,20	mm
CO-E-001	4		12/06/2015 00:00:00	-1,50	mm
CO-E-001	4		06/07/2015 00:00:00	-2,20	mm
